,Precio,Localidad,Robo_Personas,Homicidios,Promedio
3044,1000000000,SAN CRISTOBAL,2365,48,253686792.66363636
3045,550000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3046,200000000,SAN CRISTOBAL,2365,48,253686792.66363636
3047,180000000,SAN CRISTOBAL,2365,48,253686792.66363636
3048,95000000,SAN CRISTOBAL,2365,48,253686792.66363636
3049,750000000,PUENTE ARANDA,3778,16,491002012.08870965
3050,600000000,PUENTE ARANDA,3778,16,491002012.08870965
3051,240000000,SANTA FE,3255,36,489554305.51376146
3052,230000000,PUENTE ARANDA,3778,16,491002012.08870965
3053,300000000,SANTA FE,3255,36,489554305.51376146
3054,760000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3055,134000000,SAN CRISTOBAL,2365,48,253686792.66363636
3056,315000000,CANDELARIA,665,6,930249592.6829268
3057,550000000,LOS MARTIRES,2849,54,559323809.5238096
3058,566692000,CANDELARIA,665,6,930249592.6829268
3059,780000000,PUENTE ARANDA,3778,16,491002012.08870965
3060,237000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3061,90000000,SANTA FE,3255,36,489554305.51376146
3062,150000000,SANTA FE,3255,36,489554305.51376146
3063,550000000,SANTA FE,3255,36,489554305.51376146
3064,100000000,PUENTE ARANDA,3778,16,491002012.08870965
3065,2900000000,CANDELARIA,665,6,930249592.6829268
3066,200000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3067,290000000,LOS MARTIRES,2849,54,559323809.5238096
3068,180000000,SANTA FE,3255,36,489554305.51376146
3069,430000000,SANTA FE,3255,36,489554305.51376146
3070,850000000,SANTA FE,3255,36,489554305.51376146
3071,160000000,SAN CRISTOBAL,2365,48,253686792.66363636
3072,1600000000,CANDELARIA,665,6,930249592.6829268
3073,290000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3074,370000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3075,4000000000,CANDELARIA,665,6,930249592.6829268
3076,540000000,SANTA FE,3255,36,489554305.51376146
3077,1800000000,CANDELARIA,665,6,930249592.6829268
3078,450000000,SAN CRISTOBAL,2365,48,253686792.66363636
3079,1900000000,CANDELARIA,665,6,930249592.6829268
3080,2500000000,CANDELARIA,665,6,930249592.6829268
3081,1800000000,CANDELARIA,665,6,930249592.6829268
3082,135000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3083,256000000,CANDELARIA,665,6,930249592.6829268
3084,179000000,LOS MARTIRES,2849,54,559323809.5238096
3085,180000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3086,30000000,SANTA FE,3255,36,489554305.51376146
3087,120000000,SAN CRISTOBAL,2365,48,253686792.66363636
3088,700000000,LOS MARTIRES,2849,54,559323809.5238096
3089,500000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3090,130000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3091,450000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3092,150000000,SANTA FE,3255,36,489554305.51376146
3093,600000000,SAN CRISTOBAL,2365,48,253686792.66363636
3094,240000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3095,180000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3096,140000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3097,198000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3098,500000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3099,140000000,SANTA FE,3255,36,489554305.51376146
3100,365000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3101,215000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3102,145000000,SANTA FE,3255,36,489554305.51376146
3103,250000000,SAN CRISTOBAL,2365,48,253686792.66363636
3104,120000000,SAN CRISTOBAL,2365,48,253686792.66363636
3105,200000000,PUENTE ARANDA,3778,16,491002012.08870965
3106,145000000,SAN CRISTOBAL,2365,48,253686792.66363636
3107,80000000,TUNJUELITO,1736,21,393875731.4285714
3108,170000000,CANDELARIA,665,6,930249592.6829268
3109,200000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3110,220000000,SAN CRISTOBAL,2365,48,253686792.66363636
3111,185000000,TUNJUELITO,1736,21,393875731.4285714
3112,140000000,SANTA FE,3255,36,489554305.51376146
3113,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
3114,800000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3115,426000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3116,82000000,SANTA FE,3255,36,489554305.51376146
3117,210000000,LOS MARTIRES,2849,54,559323809.5238096
3118,85000000,SANTA FE,3255,36,489554305.51376146
3119,95000000,SANTA FE,3255,36,489554305.51376146
3120,460000000,SANTA FE,3255,36,489554305.51376146
3121,320000000,LOS MARTIRES,2849,54,559323809.5238096
3122,290000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3123,155000000,PUENTE ARANDA,3778,16,491002012.08870965
3124,260000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3125,147000000,SANTA FE,3255,36,489554305.51376146
3126,10000000,SANTA FE,3255,36,489554305.51376146
3127,120000000,SAN CRISTOBAL,2365,48,253686792.66363636
3128,190000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3129,1600000000,PUENTE ARANDA,3778,16,491002012.08870965
3130,540000000,SANTA FE,3255,36,489554305.51376146
3131,450000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3132,40000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3133,110000000,SAN CRISTOBAL,2365,48,253686792.66363636
3134,250000000,SANTA FE,3255,36,489554305.51376146
3135,120000000,CANDELARIA,665,6,930249592.6829268
3136,450000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3137,130000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3138,380000000,LOS MARTIRES,2849,54,559323809.5238096
3139,145000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3140,160000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3141,700000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3142,140000000,SAN CRISTOBAL,2365,48,253686792.66363636
3143,240000000,SANTA FE,3255,36,489554305.51376146
3144,330000000,LOS MARTIRES,2849,54,559323809.5238096
3145,365000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3146,360000000,SANTA FE,3255,36,489554305.51376146
3147,90000000,PUENTE ARANDA,3778,16,491002012.08870965
3148,235000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3149,580000000,SAN CRISTOBAL,2365,48,253686792.66363636
3150,518000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3151,185000000,SANTA FE,3255,36,489554305.51376146
3152,180000000,SANTA FE,3255,36,489554305.51376146
3153,650000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3154,600000000,TUNJUELITO,1736,21,393875731.4285714
3155,390000000,CANDELARIA,665,6,930249592.6829268
3156,160000000,TUNJUELITO,1736,21,393875731.4285714
3157,385000000,SANTA FE,3255,36,489554305.51376146
3158,400000000,SANTA FE,3255,36,489554305.51376146
3159,950000000,SANTA FE,3255,36,489554305.51376146
3160,260000000,PUENTE ARANDA,3778,16,491002012.08870965
3161,320000000,SANTA FE,3255,36,489554305.51376146
3162,250000000,LOS MARTIRES,2849,54,559323809.5238096
3163,220000000,CANDELARIA,665,6,930249592.6829268
3164,480000000,SAN CRISTOBAL,2365,48,253686792.66363636
3165,444910200,SANTA FE,3255,36,489554305.51376146
3166,254000000,SANTA FE,3255,36,489554305.51376146
3167,1350000000,TEUSAQUILLO,3506,9,769561842.9627907
3168,279760000,PUENTE ARANDA,3778,16,491002012.08870965
3169,450000000,SAN CRISTOBAL,2365,48,253686792.66363636
3170,880000000,TEUSAQUILLO,3506,9,769561842.9627907
3171,132000000,LOS MARTIRES,2849,54,559323809.5238096
3172,380000000,PUENTE ARANDA,3778,16,491002012.08870965
3173,295000000,SANTA FE,3255,36,489554305.51376146
3174,386000000,SANTA FE,3255,36,489554305.51376146
3175,630000000,TEUSAQUILLO,3506,9,769561842.9627907
3176,350000000,SANTA FE,3255,36,489554305.51376146
3177,3100000000,KENNEDY,8439,136,358982497.65319866
3178,90000000,SANTA FE,3255,36,489554305.51376146
3179,650000000,TEUSAQUILLO,3506,9,769561842.9627907
3180,330000000,PUENTE ARANDA,3778,16,491002012.08870965
3181,368344686,SANTA FE,3255,36,489554305.51376146
3182,249000000,SANTA FE,3255,36,489554305.51376146
3183,520000000,SANTA FE,3255,36,489554305.51376146
3184,285000000,SANTA FE,3255,36,489554305.51376146
3185,138000000,SANTA FE,3255,36,489554305.51376146
3186,1049990000,SANTA FE,3255,36,489554305.51376146
3187,620000000,SAN CRISTOBAL,2365,48,253686792.66363636
3188,1980000000,SANTA FE,3255,36,489554305.51376146
3189,289347106,CANDELARIA,665,6,930249592.6829268
3190,140000000,PUENTE ARANDA,3778,16,491002012.08870965
3191,140000000,SANTA FE,3255,36,489554305.51376146
3192,180000000,SANTA FE,3255,36,489554305.51376146
3193,590000000,SANTA FE,3255,36,489554305.51376146
3194,269000000,SANTA FE,3255,36,489554305.51376146
3195,730000000,PUENTE ARANDA,3778,16,491002012.08870965
3196,240000000,LOS MARTIRES,2849,54,559323809.5238096
3197,320000000,TEUSAQUILLO,3506,9,769561842.9627907
3198,750000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3199,765000000,TEUSAQUILLO,3506,9,769561842.9627907
3200,195000000,TEUSAQUILLO,3506,9,769561842.9627907
3201,750000000,TEUSAQUILLO,3506,9,769561842.9627907
3202,1200000000,PUENTE ARANDA,3778,16,491002012.08870965
3203,600000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3204,300000000,LOS MARTIRES,2849,54,559323809.5238096
3205,425000000,TEUSAQUILLO,3506,9,769561842.9627907
3206,350000000,CANDELARIA,665,6,930249592.6829268
3207,1056062972,SANTA FE,3255,36,489554305.51376146
3208,295000000,SANTA FE,3255,36,489554305.51376146
3209,1000000000,PUENTE ARANDA,3778,16,491002012.08870965
3210,560571857,SANTA FE,3255,36,489554305.51376146
3211,163000000,SANTA FE,3255,36,489554305.51376146
3212,400000000,PUENTE ARANDA,3778,16,491002012.08870965
3213,8000000000,SANTA FE,3255,36,489554305.51376146
3214,4500000000,SANTA FE,3255,36,489554305.51376146
3215,350000000,SANTA FE,3255,36,489554305.51376146
3216,1015021350,SANTA FE,3255,36,489554305.51376146
3217,561769949,SANTA FE,3255,36,489554305.51376146
3218,1500000000,CHAPINERO,5578,6,1242553621.6074767
3219,230000000,CHAPINERO,5578,6,1242553621.6074767
3220,420000000,SANTA FE,3255,36,489554305.51376146
3221,415000000,SANTA FE,3255,36,489554305.51376146
3222,590000000,TEUSAQUILLO,3506,9,769561842.9627907
3223,1650000000,SAN CRISTOBAL,2365,48,253686792.66363636
3224,290649232,SANTA FE,3255,36,489554305.51376146
3225,288300000,SANTA FE,3255,36,489554305.51376146
3226,289847500,PUENTE ARANDA,3778,16,491002012.08870965
3227,271400000,SANTA FE,3255,36,489554305.51376146
3228,249000000,SANTA FE,3255,36,489554305.51376146
3229,360000000,LOS MARTIRES,2849,54,559323809.5238096
3230,165000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3231,408795500,PUENTE ARANDA,3778,16,491002012.08870965
3232,362600000,CHAPINERO,5578,6,1242553621.6074767
3233,276759311,SANTA FE,3255,36,489554305.51376146
3234,235000000,TEUSAQUILLO,3506,9,769561842.9627907
3235,296700000,SANTA FE,3255,36,489554305.51376146
3236,436465890,CHAPINERO,5578,6,1242553621.6074767
3237,186750000,PUENTE ARANDA,3778,16,491002012.08870965
3238,252100000,SANTA FE,3255,36,489554305.51376146
3239,329000000,SANTA FE,3255,36,489554305.51376146
3240,285300000,SANTA FE,3255,36,489554305.51376146
3241,612420489,SANTA FE,3255,36,489554305.51376146
3242,797130000,PUENTE ARANDA,3778,16,491002012.08870965
3243,475136313,SANTA FE,3255,36,489554305.51376146
3244,643192828,CHAPINERO,5578,6,1242553621.6074767
3245,736137372,SANTA FE,3255,36,489554305.51376146
3246,470000000,CHAPINERO,5578,6,1242553621.6074767
3247,220000000,SANTA FE,3255,36,489554305.51376146
3248,220000000,SANTA FE,3255,36,489554305.51376146
3249,520000000,SANTA FE,3255,36,489554305.51376146
3250,255000000,SANTA FE,3255,36,489554305.51376146
3251,520000000,SANTA FE,3255,36,489554305.51376146
3252,590000000,SANTA FE,3255,36,489554305.51376146
3253,520000000,SANTA FE,3255,36,489554305.51376146
3254,435000000,SANTA FE,3255,36,489554305.51376146
3255,335000000,PUENTE ARANDA,3778,16,491002012.08870965
3256,380000000,LOS MARTIRES,2849,54,559323809.5238096
3257,850000000,PUENTE ARANDA,3778,16,491002012.08870965
3258,395000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3259,370000000,CHAPINERO,5578,6,1242553621.6074767
3260,510000000,PUENTE ARANDA,3778,16,491002012.08870965
3261,480000000,CHAPINERO,5578,6,1242553621.6074767
3262,270000000,CHAPINERO,5578,6,1242553621.6074767
3263,975000000,TEUSAQUILLO,3506,9,769561842.9627907
3264,580000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3265,135000000,SANTA FE,3255,36,489554305.51376146
3266,310000000,SANTA FE,3255,36,489554305.51376146
3267,300000000,SANTA FE,3255,36,489554305.51376146
3268,205000000,SANTA FE,3255,36,489554305.51376146
3269,160000000,CHAPINERO,5578,6,1242553621.6074767
3270,790000000,LOS MARTIRES,2849,54,559323809.5238096
3271,780000000,TEUSAQUILLO,3506,9,769561842.9627907
3272,260000000,PUENTE ARANDA,3778,16,491002012.08870965
3273,510000000,CHAPINERO,5578,6,1242553621.6074767
3274,340000000,CHAPINERO,5578,6,1242553621.6074767
3275,1800000000,LOS MARTIRES,2849,54,559323809.5238096
3276,530000000,TEUSAQUILLO,3506,9,769561842.9627907
3277,211000000,PUENTE ARANDA,3778,16,491002012.08870965
3278,318500000,CHAPINERO,5578,6,1242553621.6074767
3279,250000000,CHAPINERO,5578,6,1242553621.6074767
3280,156000000,LOS MARTIRES,2849,54,559323809.5238096
3281,237500000,TEUSAQUILLO,3506,9,769561842.9627907
3282,347000000,CHAPINERO,5578,6,1242553621.6074767
3283,329990000,SANTA FE,3255,36,489554305.51376146
3284,200000000,SANTA FE,3255,36,489554305.51376146
3285,3500000000,TEUSAQUILLO,3506,9,769561842.9627907
3286,280000000,SANTA FE,3255,36,489554305.51376146
3287,295000000,SANTA FE,3255,36,489554305.51376146
3288,4000000000,TEUSAQUILLO,3506,9,769561842.9627907
3289,1200000000,TEUSAQUILLO,3506,9,769561842.9627907
3290,360000000,PUENTE ARANDA,3778,16,491002012.08870965
3291,1050000000,SANTA FE,3255,36,489554305.51376146
3292,1900000000,TEUSAQUILLO,3506,9,769561842.9627907
3293,2600000000,TEUSAQUILLO,3506,9,769561842.9627907
3294,470000000,CHAPINERO,5578,6,1242553621.6074767
3295,455000000,CHAPINERO,5578,6,1242553621.6074767
3296,2000000000,SANTA FE,3255,36,489554305.51376146
3297,90000000,PUENTE ARANDA,3778,16,491002012.08870965
3298,550000000,CHAPINERO,5578,6,1242553621.6074767
3299,1200000000,TEUSAQUILLO,3506,9,769561842.9627907
3300,730000000,SANTA FE,3255,36,489554305.51376146
3301,1300000000,TEUSAQUILLO,3506,9,769561842.9627907
3302,380000000,CHAPINERO,5578,6,1242553621.6074767
3303,620000000,CHAPINERO,5578,6,1242553621.6074767
3304,550000000,CANDELARIA,665,6,930249592.6829268
3305,850000000,SANTA FE,3255,36,489554305.51376146
3306,850000000,CHAPINERO,5578,6,1242553621.6074767
3307,390000000,LOS MARTIRES,2849,54,559323809.5238096
3308,340000000,TEUSAQUILLO,3506,9,769561842.9627907
3309,440000000,CHAPINERO,5578,6,1242553621.6074767
3310,260000000,TEUSAQUILLO,3506,9,769561842.9627907
3311,304940000,SANTA FE,3255,36,489554305.51376146
3312,132000000,SAN CRISTOBAL,2365,48,253686792.66363636
3313,304940000,SANTA FE,3255,36,489554305.51376146
3314,530000000,SANTA FE,3255,36,489554305.51376146
3315,240000000,SANTA FE,3255,36,489554305.51376146
3316,112000000,SAN CRISTOBAL,2365,48,253686792.66363636
3317,120000000,CANDELARIA,665,6,930249592.6829268
3318,2900000000,LOS MARTIRES,2849,54,559323809.5238096
3319,290000000,CANDELARIA,665,6,930249592.6829268
3320,1050000000,TEUSAQUILLO,3506,9,769561842.9627907
3321,808240376,SANTA FE,3255,36,489554305.51376146
3322,860160889,SANTA FE,3255,36,489554305.51376146
3323,260000000,SANTA FE,3255,36,489554305.51376146
3324,220000000,SANTA FE,3255,36,489554305.51376146
3325,220000000,SANTA FE,3255,36,489554305.51376146
3326,1200000000,SANTA FE,3255,36,489554305.51376146
3327,290000000,SANTA FE,3255,36,489554305.51376146
3328,750000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3329,198000000,SANTA FE,3255,36,489554305.51376146
3330,320000000,SAN CRISTOBAL,2365,48,253686792.66363636
3331,151000000,SANTA FE,3255,36,489554305.51376146
3332,250000000,SANTA FE,3255,36,489554305.51376146
3333,495000000,CANDELARIA,665,6,930249592.6829268
3334,295000000,SANTA FE,3255,36,489554305.51376146
3335,395000000,SANTA FE,3255,36,489554305.51376146
3336,580000000,SANTA FE,3255,36,489554305.51376146
3337,170000000,SANTA FE,3255,36,489554305.51376146
3338,472000000,LOS MARTIRES,2849,54,559323809.5238096
3339,1350000000,SANTA FE,3255,36,489554305.51376146
3340,299000000,CANDELARIA,665,6,930249592.6829268
3341,150000000,CANDELARIA,665,6,930249592.6829268
3342,429000000,SANTA FE,3255,36,489554305.51376146
3343,480000000,SANTA FE,3255,36,489554305.51376146
3344,450000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3345,145000000,LOS MARTIRES,2849,54,559323809.5238096
3346,145000000,SANTA FE,3255,36,489554305.51376146
3347,234564990,TEUSAQUILLO,3506,9,769561842.9627907
3348,242641539,TEUSAQUILLO,3506,9,769561842.9627907
3349,149000000,SANTA FE,3255,36,489554305.51376146
3350,1650000000,CANDELARIA,665,6,930249592.6829268
3351,365000000,SANTA FE,3255,36,489554305.51376146
3352,199000000,SANTA FE,3255,36,489554305.51376146
3353,368990000,SANTA FE,3255,36,489554305.51376146
3354,292981879,TEUSAQUILLO,3506,9,769561842.9627907
3355,400000000,TEUSAQUILLO,3506,9,769561842.9627907
3356,444000000,SANTA FE,3255,36,489554305.51376146
3357,350000000,SANTA FE,3255,36,489554305.51376146
3358,399990000,SANTA FE,3255,36,489554305.51376146
3359,649000000,SANTA FE,3255,36,489554305.51376146
3360,450000000,SANTA FE,3255,36,489554305.51376146
3361,980000000,CANDELARIA,665,6,930249592.6829268
3362,290000000,SANTA FE,3255,36,489554305.51376146
3363,130000000,SANTA FE,3255,36,489554305.51376146
3364,420000000,LOS MARTIRES,2849,54,559323809.5238096
3365,610000000,TEUSAQUILLO,3506,9,769561842.9627907
3366,250000000,SANTA FE,3255,36,489554305.51376146
3367,220000000,LOS MARTIRES,2849,54,559323809.5238096
3368,135000000,SANTA FE,3255,36,489554305.51376146
3369,600000000,SANTA FE,3255,36,489554305.51376146
3370,880000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3371,590000000,SAN CRISTOBAL,2365,48,253686792.66363636
3372,600000000,SANTA FE,3255,36,489554305.51376146
3373,900000000,SAN CRISTOBAL,2365,48,253686792.66363636
3374,1450000000,LOS MARTIRES,2849,54,559323809.5238096
3375,585000000,SANTA FE,3255,36,489554305.51376146
3376,220000000,LOS MARTIRES,2849,54,559323809.5238096
3377,225000000,SANTA FE,3255,36,489554305.51376146
3378,250000000,SANTA FE,3255,36,489554305.51376146
3379,495000000,SANTA FE,3255,36,489554305.51376146
3380,600000000,LOS MARTIRES,2849,54,559323809.5238096
3381,1200000000,KENNEDY,8439,136,358982497.65319866
3382,480000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3383,135000000,KENNEDY,8439,136,358982497.65319866
3384,264000000,PUENTE ARANDA,3778,16,491002012.08870965
3385,205600000,PUENTE ARANDA,3778,16,491002012.08870965
3386,189365000,FONTIBON,4739,21,517802019.0185185
3387,2595000000,TEUSAQUILLO,3506,9,769561842.9627907
3388,1200000000,CHAPINERO,5578,6,1242553621.6074767
3389,197000000,KENNEDY,8439,136,358982497.65319866
3390,900000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3391,701490000,FONTIBON,4739,21,517802019.0185185
3392,602370000,FONTIBON,4739,21,517802019.0185185
3393,420000000,TEUSAQUILLO,3506,9,769561842.9627907
3394,560000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3395,898000000,TEUSAQUILLO,3506,9,769561842.9627907
3396,488000000,KENNEDY,8439,136,358982497.65319866
